artist.name,title,terms,song_num,artist.hotttnesss,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,latitude,longitude,loudness,mode,start_of_fade_out,tatums_start,tempo,time_signature,year
The Wreckers,Damn That Radio [Live],country music,5021,0.515058318,0.0962,0.0962,211.59138,0,0.785230454,4,37.15735675,-63.93335787,-5.809,1,203.343,0.0962,152.208,1,2007
Charlie McCoy,Columbus Stockade Blues,country gospel,5022,0.285989808,0.12383,0.12383,197.79873,0.078,0.370191165,8,32.29869,-90.18049,-13.483,1,192.935,0.12383,113.293,1,1991
Gal Costa,Camisa Amarela,brazilian pop music,5023,0.437464554,0.56052,0.56052,171.85914,0.258,0.720823972,0,37.15735675,-63.93335787,-10.874,1,165.709,0.3004,118.047,1,1980
Enuff Z Nuff,Style,power pop,5024,0.442948945,0.61762,0.2228,182.15138,0.364,0.617473325,11,41.88415,-87.63241,-8.649,1,174.312,0.02934,158.795,4,0
Gershon Kingsley,Trumansburg Whistle,space age pop,5025,0.335607264,0.23517,0.23517,180.08771,0.165,0.476986277,7,37.15735675,-63.93335787,-11.826,1,167.091,0.23517,130.831,1,1969
Winifred Phillips,Sporable,game,5026,0.327807549,0.83848,0.38005,141.19138,2.502,0.42073381,0,37.15735675,-63.93335787,-15.835,1,135.738,0.14163,130.195,4,2009
Harry Lauder,Portobello Lass,vaudeville,5027,0.227387569,0.61611,0.61611,177.6322,0.315,0.481595213,2,55.95327,-3.11499,-22.55,0,171.363,0.43237,162.993,1,0
Kenny Rogers,Reuben James,country rock,5028,0.625428356,0.96145,0.31067,167.00036,0.154,0.742548135,9,37.15735675,-63.93335787,-14.406,1,157.983,0.15662,187.128,4,1993
Zombina & The Skeletones,The Waiting,psychobilly,5029,0.409484253,0.50544,0.50544,145.3971,0,0.603602148,0,37.15735675,-63.93335787,-6.264,0,145.397,0.19374,94.754,4,2006
MxPx,Grey Skies Turn Blue,christian rock,5030,0.537675628,1.1644,0.4808,183.97995,0.103,0.763010513,11,47.565,-122.62569,-3.861,1,174.527,0.13932,87.779,4,2004
Bad Company,Rock Steady,blues-rock,5031,0.482100019,3.10251,0.09405,229.58975,0,0.696816892,7,37.15735675,-63.93335787,-8.064,1,229.59,0.09405,102.984,4,1974
Cannon's Jug Stompers,Heart Breakin' Blues,jug band,5032,0.338800176,0.0871,0.0871,186.64444,0.131,0.487124953,11,37.15735675,-63.93335787,-14.897,1,179.67,0.0871,139.606,1,0
Tyrone Davis,I Can't Help Myself,chicago soul,5033,0.393215104,2.11158,0.6959,277.41995,0.316,0.543866303,5,33.39847,-91.03786,-9.998,0,255.443,0.34116,84.955,3,0
Zumpano,Wraparound Shades (Album),power pop,5034,0.396357754,0.21913,0.21913,228.46649,0.345,0.502942307,1,49.26044,-123.11403,-8.394,0,220.973,0.0322,159.784,1,1995
30 Seconds To Mars,Year Zero,rock,5035,0.677087547,0.31517,0.31517,472.39791,0.27,0.909324834,3,37.15735675,-63.93335787,-6.736,1,464.242,0.06965,121.518,5,2002
Birmingham Jubilee Singers,King Jesus Is My Captain,gospel,5036,0,0.89871,0.16638,183.27465,0.258,0.338370155,8,37.15735675,-63.93335787,-18.697,1,173.656,0.16638,150.405,4,0
Ill Harmonics,Profound Sound (Take Two Album Version),hip hop,5037,0.356835221,0.81535,0.08718,59.03628,2.305,0.502288682,9,37.15735675,-63.93335787,-8.343,1,53.766,0.08718,180.415,3,0
Thrice,The Earth Isn't Humming,post-hardcore,5038,0.519965479,0.05948,0.05948,349.80526,0,0.873238653,5,37.15735675,-63.93335787,-9.454,1,345.281,0.05948,143.59,4,2008
Davol,Champion (World),new age,5039,0.344968846,3.53431,2.36081,264.09751,4.888,0.419083777,1,38.99792,-105.55096,-15.991,1,255.588,1.92316,102.015,4,0
Who Made Who,Satisfaction,disco,5040,0.463608077,0.92543,0.47046,265.32526,0.42,0.6214867,11,37.15735675,-63.93335787,-6.145,0,260.807,0.2424,132.974,4,2004
Shelby Flint,I've Grown Accustomed To His Face I've Grown Accustomed To His Face,glam rock,5041,0.362870817,1.00866,1.00866,121.25995,0.328,0.374102982,2,34.19423,-118.39157,-15.276,0,114.306,0.18929,35.691,4,0
Aimable,Tango Andorra,chanson,5042,0.287752993,0.05825,0.05825,180.45342,0,0.388999435,0,37.15735675,-63.93335787,-15.966,1,178.196,0.05825,106.953,1,0
K.I.Z.,Autofokus,hip hop,5043,0.496783015,0.21871,0.21871,231.18322,0.38,0.739834489,7,37.15735675,-63.93335787,-4.547,1,215.203,0.21871,151.488,7,2005
Orquesta Sublime,El divertido,salsa,5044,0.30474366,0.80165,0.20342,168.30649,0,0.496244737,7,21.51102,-77.80679,-8.631,1,168.306,0.20342,101.345,4,0
Pelle Carlberg,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,twee pop,5045,0.413296282,0.41256,0.41256,247.24853,0,0.64072063,9,62.19845,17.55142,-5.603,1,242.985,0.23484,169.994,4,2007
Out Of The Grey,Dreaming Of April,ccm,5046,0.333858125,5.95415,0.33006,225.95873,0,0.431065291,7,37.15735675,-63.93335787,-9.598,1,211.342,0.33006,87.76,7,1995
Snow Patrol,New Sensation,indie rock,5047,0.667294596,0.32266,0.32266,214.5171,0,0.818319359,4,37.15735675,-63.93335787,-14.309,1,205.607,0.0531,114.954,1,2009
Dart,For The Good Times,post-grunge,5048,0.208174547,0.08061,0.08061,340.53179,0.456,0.443246312,0,37.15735675,-63.93335787,-10.008,1,333.845,0.08061,148.027,4,2002
Milieu,Blackwood Moth,downtempo,5049,0.360054673,0.75773,0.07039,371.87873,0,0.565102058,10,37.15735675,-63.93335787,-13.08,1,342.57,0.07039,87.003,4,2007
DJ Nasty,Pussy Hole,bass music,5050,0.30285542,0.60934,0.21162,194.29832,0.189,0.582365879,0,37.15735675,-63.93335787,-12.624,1,191.245,0.21162,149.984,4,0
GA1/4nter Noris,El Cumbanchero,beat,5051,0,0.74812,0.26921,156.62975,0,0.059626097,0,37.15735675,-63.93335787,-11.793,1,156.63,0.26921,124.394,4,1985
Jeff And Sheri Easter,Wolf In Sheep's Clothing,southern gospel,5052,0.385470551,0.60807,0.28192,170.4224,0.421,0.535292736,5,37.15735675,-63.93335787,-6.15,1,162.128,0.11177,180.073,4,0
Plies,Goons Lurkin (Instrumental Album Version),gangster rap,5053,0.54794043,1.04227,0.50365,233.42975,0.078,0.919517092,9,37.15735675,-63.93335787,-9.545,1,226.487,0.09839,110.933,4,2007
React,Lost Circles,happy hardcore,5054,0.247340584,1.58844,0.56938,158.27546,0.172,0.485107918,8,37.15735675,-63.93335787,-9.68,1,151.493,0.30027,134.648,4,0
ZENFU,Tanz,glam,5055,0,0.9062,0.47634,130.71628,0.13,0.389311807,4,37.15735675,-63.93335787,-4.689,0,122.99,0.27198,143.126,4,0
Los Amigos Invisibles,Nerio Compra Una Contestadora,funk rock,5056,0.370679834,0.92069,0.07737,24.34567,0,0.700716633,5,37.15735675,-63.93335787,-21.978,1,24.346,0.07737,142.453,5,1998
Korpiklaani,Isku PitkA$?stA$? Ilosta,folk rock,5057,0.516658581,0.32278,0.32278,250.8273,0,0.702677511,7,37.15735675,-63.93335787,-4.535,1,243.635,0.32278,99.995,1,2009
Brian Dullaghan,Can't Help Falling In Love,irish folk,5058,0.150857762,1.71998,0.41057,190.56281,0.392,0.29143326,3,37.15735675,-63.93335787,-15.892,1,183.687,0.08623,90.255,4,0
Salt The Wound,From My Hands,death core,5059,0.445222198,0.73549,0.38699,241.162,0,0.642030477,2,37.15735675,-63.93335787,-5.056,1,227.915,0.21489,174.424,7,2009
Winston Reedy,Paradise In Your Eyes,lovers rock,5060,0.289902932,0.26588,0.26588,268.61669,2.415,0.433507626,0,37.15735675,-63.93335787,-7.097,1,259.094,0.03533,130.812,4,0
Eminem,The Way I Am,hip hop,5061,0.804830428,0.74529,0.40363,291.10812,0,0.871010615,4,37.15735675,-63.93335787,-3.353,0,278.32,0.23279,174.731,4,2000
Fergie,Voodoo Doll,pop rap,5062,0.560205546,0.05026,0.05026,263.05261,0,0.873627174,1,33.99363,-117.97092,-6.502,1,263.053,0.05026,129.997,4,0
Johnny Cash,One More Ride (Digitally Remastered),honky tonk,5063,0.735208878,1.01597,0.47428,120.99873,0.264,0.817256939,8,37.15735675,-63.93335787,-12.308,1,112.019,0.20343,110.43,4,0
Flink,Sunset Manifesto,alternative rock,5064,0.356950956,1.01303,0.19991,160.91383,0.177,0.482733228,6,37.15735675,-63.93335787,-6.103,0,152.485,0.19991,147.934,4,0
Seal,Killer (Single Version),dance pop,5065,0.580013183,1.82388,0.80434,257.48853,0.375,0.567313224,10,37.15735675,-63.93335787,-7.762,0,248.337,0.54755,117.988,4,0
Daniel Paul,Coming Back For More feat. Colin Corvez,kirtan,5066,0.347298867,1.13216,0.13076,323.60444,0.107,0.405805951,4,19.59009,-155.43414,-11.556,0,315.623,0.13076,120.04,4,0
Maximilian Hecker,Birch,chamber pop,5067,0.43568407,0.46623,0.23376,370.02404,38.249,0.621121051,5,37.15735675,-63.93335787,-13.538,0,362.034,0.23376,243.981,4,2005
Albert Collins,Same Old Thing,texas blues,5068,0.39560835,1.64077,0.98841,356.25751,0,0.628102577,7,31.15509,-95.96653,-11.893,1,341.188,0.50474,94.557,4,1993
Daddy Yankee,A Lo Clasico,reggaeton,5069,0.562506672,1.90787,0.58996,235.15383,0,0.908984296,4,18.22328,-66.42889,-4.13,0,230.946,0.25999,91.026,4,2007
Hacken Lee,Zhi Xiang Ni hui Yi,cantonese pop,5070,0.341976804,0.55046,0.05666,424.82893,0,0.487693972,7,37.15735675,-63.93335787,-15.198,1,424.829,0.05666,124.984,3,0
Jimmy Riley,Amaze,roots reggae,5071,0.299705214,0.96876,0.20771,216.39791,0.351,0.477724733,1,37.15735675,-63.93335787,-6.895,1,206.391,0.20771,159.943,4,0
The Cortinas,Radio Rape,new wave,5072,0.369511565,1.36791,0.47298,219.01016,0,0.514624265,4,37.15735675,-63.93335787,-7.687,1,205.851,0.24887,134.985,3,1978
Masta Ace Incorporated,Ain't No Game,bass music,5073,0.39207578,0.77094,0.77094,295.1571,0,0.663952863,11,37.15735675,-63.93335787,-7.687,1,295.157,0.45163,88.12,5,1995
Hot Tuna,Parchman Farm,blues-rock,5074,0.405178359,0.23472,0.23472,461.71383,0,0.567278871,1,37.77916,-122.42005,-9.989,0,461.714,0.02347,138.512,4,2004
Abijah,Children Of Love,roots reggae,5075,0.304310733,2.2236,2.2236,204.77342,3.106,0.504424856,2,18.11526,-77.27348,-18.818,1,196.609,2.2236,81.025,3,2003
The Misfits,The Haunting,horror punk,5076,0.550991009,0.94321,0.37375,85.9424,0.196,0.853725857,11,37.15735675,-63.93335787,-5.542,1,83.069,0.23333,212.293,4,1997
Dickies,Just Say Yes,peace punk,5077,0.429547122,0.03167,0.03167,152.94649,2.281,0.506307966,2,37.15735675,-63.93335787,-9.428,0,140.249,0.03167,104.231,1,0
Pee Wee Crayton,Old Fashioned Baby,texas blues,5078,0.314378908,0.89884,0.45717,163.10812,0.35,0.13348933,5,30.6554,-97.00189,-10.446,0,157.907,0.23743,116.461,3,0
Tito Allen,A Veces Hablo De Ti,salsa,5079,0.251131267,1.17372,0.5065,322.21995,0,0.414488208,7,37.15735675,-63.93335787,-14.305,0,301.076,0.5065,183.636,4,0
Audio Adrenaline,Some Kind Of Zombie (Criscoteque Remix),ccm,5080,0.516234384,1.47162,1.47162,279.97995,4.992,0.687478318,9,37.15735675,-63.93335787,-5.934,1,267.633,1.19523,108.351,4,1997
Jessie Lee Miller,All or Nothin' Gal,rockabilly,5081,0,0.67254,0.36094,116.92363,0,0.528509678,0,31.1689,-100.07715,-7.391,0,107.34,0.20158,188.979,4,2005
David & Steve Gordon,Faithkeeper_ Part 1,meditation,5082,0.187676301,3.5267,3.5267,532.27057,14.681,0.387242595,11,37.27188,-119.27023,-18.799,0,507.878,3.31309,131.991,4,0
Billy May & His Orchestra,Fascinating Rhythm (Instrumental) (2007 Digital Remaster),space age pop,5083,0.39046558,0.31493,0.31493,312.92036,0.223,0.429693691,8,37.15735675,-63.93335787,-10.703,1,296.496,0.31493,103.532,1,0
Kiss,Radar For Love,hard rock,5084,0.586729913,0.39658,0.39658,241.08363,0.078,0.773075676,9,37.15735675,-63.93335787,-8.021,1,225.216,0.13157,99.761,1,0
Cool cavemen,Everyone make love,funk rock,5085,0.228792058,1.85593,0.56457,234.762,0.062,0.503467221,10,50.63718,3.06281,-5.976,0,231.422,0.24893,93.715,5,0
Philippe Sarde,"Grand FrA""re",smooth jazz,5086,0.34369745,3.10423,2.22953,528.22159,2.688,0.455679779,0,48.88437,2.26934,-23.178,0,522.606,2.22953,137.658,4,0
Back Door Slam,Heavy On My Mind (Album Version),blues-rock,5087,0.411545814,0.73375,0.08084,319.84281,0,0.55454855,3,37.15735675,-63.93335787,-4.325,0,312.041,0.08084,92.971,4,2007
UFO,Out In The Street (Live) (2008 Digital Remaster),heavy metal,5088,0.453399083,0.72583,0.26607,314.17424,0,0.681130242,2,34.16788,-111.9307,-6.763,1,314.174,0.26607,131.5,4,0
Sister Rosetta Tharpe & Marie,Up Above My Head,religious music,5089,0.360350448,4.80384,0.15914,146.80771,0.281,0.553104833,9,35.00459,-91.25019,-7.386,0,144.08,0.15914,80.893,4,2004
Phil Collins,I'm Not Moving,soft rock,5090,0.578301634,0.15879,0.15879,154.93179,0.107,0.655921418,5,37.15735675,-63.93335787,-15.433,0,136.615,0.15879,100.042,4,1981
Alain-FranASSois,Playa del sous-sol,french pop,5091,0.300918429,1.58886,0.47712,172.01587,0.079,0.380317056,4,37.15735675,-63.93335787,-5.704,1,163.358,0.19919,107.986,4,0
Oasis,Columbia,british pop,5092,0.553393663,1.22309,0.6113,324.80608,0.096,0.834564098,2,37.15735675,-63.93335787,-7.588,1,314.921,0.14962,100.146,4,0
John Cale,Antarctica Starts Here,experimental rock,5093,0.481655862,1.30796,0.21399,199.96689,0.45,0.749317801,5,37.15735675,-63.93335787,-20.172,1,183.664,0.21399,110.1,4,1973
Stevie Ray Vaughan And Double Trouble,Couldn't Stand The Weather,texas blues,5094,0.544257506,0.35697,0.35697,281.05098,0.067,0.78303711,1,32.77815,-96.7954,-9.882,1,271.157,0.10809,121.616,4,1985
David Arkenstone,Big Bounce,celtic,5095,0.430942043,0.82975,0.28053,272.97914,0.253,0.639436949,11,35.83073,-85.97874,-12.958,0,256.377,0.28053,108.014,4,2009
Jeff Massanari Trio,Closin' Moes,guitarist,5096,0,0.65631,0.32888,253.85751,0.212,0.146601317,5,37.15735675,-63.93335787,-9.924,1,248.837,0.1668,183.801,4,0
Camp Lo,Bubblin' (Anita Demo),pop rap,5097,0.461194807,0.11014,0.11014,222.40608,0.073,0.655483478,3,37.15735675,-63.93335787,-11.502,0,213.148,0.11014,196.45,4,0
David Johansen,In Style,pop rock,5098,0.312190887,1.85215,0.44341,247.97995,0.15,0.450821298,2,40.5725,-74.154,-7.436,1,240.356,0.21434,87.373,3,1979
Bill Engvall,T-Ball and Indian Guides (LP Version),comedy,5099,0.451570771,0.2062,0.2062,482.21995,0,0.584266182,5,37.15735675,-63.93335787,-11.689,1,482.22,0.2062,112.964,3,1998
The Almost,Summer Summer,post-hardcore,5100,0.581505803,0.60963,0.16094,240.79628,0.103,0.829851317,4,37.15735675,-63.93335787,-5.353,0,231.253,0.16094,136.147,4,2009
FranASSoise Hardy - Maurane,La Rue Du Babouin,chanson,5101,0.373845335,1.22764,0.07203,194.24608,0,0.195130914,7,37.15735675,-63.93335787,-16.904,1,185.208,0.07203,105.156,3,0
Kitty Kallen,Our Lady Of Fatima,cool jazz,5102,0.322125889,2.47942,0.49952,165.45914,2.699,0.458954416,1,39.95227,-75.16237,-15.555,1,156.16,0.16848,94.064,7,0
Peggy Zina,Ithaki,modern laika,5103,0.304184256,1.32133,0.77299,177.44934,0.709,0.324677431,8,37.15735675,-63.93335787,-14.236,0,171.636,0.77299,107.55,4,0
Tshala Muana,Banda Yango,world beat,5104,0.325563671,0.68499,0.21503,390.63465,0.194,0.448644086,7,37.15735675,-63.93335787,-5.252,1,378.851,0.21503,137.349,4,2001
The Sensational Alex Harvey Band,Delilah,glam rock,5105,0.414667368,2.08651,0.68239,316.81261,0,0.569860089,5,37.15735675,-63.93335787,-12.936,1,300.141,0.32907,90.689,3,1975
Chucho ValdA(c)s,Reprise: TAo mi delirio - Guajira - Si te contara - El manisero,bossa nova,5106,0.514513277,0.29482,0.29482,375.03955,0,0.709967526,5,37.15735675,-63.93335787,-20.259,1,371.38,0.04263,80.789,1,0
New Order,Guilty Partner,alternative dance,5107,0.522047955,0.0313,0.0313,288.02567,0,0.720711058,11,37.15735675,-63.93335787,-5.729,0,276.376,0.0313,146.29,4,1989
Belami,Te Miattad VA!ltozott Meg Az Aletem,neue deutsche welle,5108,0,0.6279,0.1976,237.19138,0.171,0.304271086,11,37.15735675,-63.93335787,-7.996,0,233.175,0.1976,140.077,4,0
Extreme,Song For Love,funk metal,5109,0.497711444,1.12487,0.34291,355.5522,3.785,0.717991696,8,37.15735675,-63.93335787,-7.894,1,340.776,0.13495,146.022,4,0
Bobby Pulido,La Rosa (Live),tejano,5110,0.426851853,0.58595,0.24362,195.42159,0,0.575844757,9,26.30116,-98.1607,-8.886,1,195.422,0.24362,195.109,4,0
Kari Tapio,SyvA$? meri (Oceano),german pop,5111,0.278425516,1.28651,0.27713,161.20118,0.148,0.475755733,5,37.15735675,-63.93335787,-7.069,1,150.013,0.27713,115.879,3,0
Bruce Rowland,"Let's Call Him ""Andre",easy listening,5112,0.30045446,0.81845,0.55934,138.762,0.873,0.443162398,2,-24.9162,133.39311,-26.458,1,131.425,0.55934,235.318,4,0
Redman,I Got A Seecret,hip hop,5113,0.493566843,1.10158,0.56664,209.6322,0,0.743129776,1,37.15735675,-63.93335787,-8.745,1,197.242,0.21881,113.312,3,1998
Panic At The Disco,I Constantly Thank God For Esteban [Live In Chicago],pop punk,5114,0.604655128,0.97723,0.18615,253.23057,0,0.842368944,5,37.15735675,-63.93335787,-5.205,0,253.231,0.18615,153.069,4,0
Pumpkin Buzzard,000GrandPno,happy hardcore,5115,0.240098406,0.56052,0.05701,45.87057,0,0.391108885,9,38.2589,-92.43659,-15.272,0,42.156,0.05701,120.398,4,0
Christos Dantis,Pai Keros,pop rock,5116,0.417593317,0.67129,0.21028,251.08853,0.392,0.480752276,4,37.15735675,-63.93335787,-12.538,0,242.602,0.21028,131.404,4,0
Janina,Nachts um halb drei,easy listening,5117,0.344398982,0.19528,0.19528,189.70077,0.34,0.550233065,2,37.15735675,-63.93335787,-9.318,1,184.059,0.19528,141.053,1,0
Mat Maneri,Iron Man,free jazz,5118,0.366102624,1.11994,1.11994,192.15628,0.754,0.471669594,9,37.15735675,-63.93335787,-17.985,1,177.743,1.11994,144.184,5,0
William Goldstein,French Suite: A Paris Thing,disco,5119,0.270940707,1.16671,0.4519,276.50567,0.409,0.351815123,3,37.15735675,-63.93335787,-28.215,1,258.659,0.09663,89.102,3,0
The Marx Brothers,You Must Do Your Best Tonight / I Represent/Animal Crackers,vaudeville,5120,0.375652824,1.21205,1.21205,116.37506,0,0.423401377,0,40.71455,-74.00712,-14.639,1,108.501,0.88191,60.778,4,0
Descendents,I'm Not A Loser,hardcore punk,5121,0.476559379,0.05657,0.05657,89.23383,0.188,0.727230316,11,37.15735675,-63.93335787,-8.867,1,81.995,0.05657,203.29,4,1982
Fast Eddie featuring Kool Rock,Turn Up The Bass,hip house,5122,0.42545458,1.19557,0.22007,271.3073,0.16,0.53328688,10,37.15735675,-63.93335787,-8.902,0,266.484,0.22007,125.86,4,0
Barbarito Diez,De Paris Un Caballero,charanga,5123,0.266343082,2.45307,0.63432,157.962,0,0.409796621,5,37.15735675,-63.93335787,-7.807,1,152.654,0.27254,65.914,4,0
CoCo Lee,Killing Me Softly With His Song,dance pop,5124,0.219369575,0.78524,0.78524,310.54322,0.537,0.473486936,4,37.15735675,-63.93335787,-8.933,0,303.839,0.78524,100.82,4,0
Daniela DessA!,Afro Profondo,opera,5125,0,0.52962,0.19652,178.75546,2.159,0.349012002,10,44.41033,8.93889,-9.638,0,172.913,0.19652,179.998,4,0
Doniki,Girl You Need My Love,roots reggae,5126,0.249785969,0.46963,0.46963,256.20853,0.194,0.32232257,4,37.15735675,-63.93335787,-17.266,0,252.836,0.30183,175.202,1,0
Hushabye Baby,You Had Me From Hello (Lullaby Rendition of Kenny Chesney),country,5127,0.365514003,1.09324,0.20777,223.45098,0.102,0.35342955,2,37.15735675,-63.93335787,-18.798,1,214.43,0.20777,69.995,4,0
Tim Exile,Oh Scat Mix Up,breakcore,5128,0.301847095,0.65277,0.23114,78.21016,0,0.620501925,10,37.15735675,-63.93335787,-3.716,0,78.21,0.0198,124.429,3,2006
Life Long Tragedy,Collecting Dust,melodic hardcore,5129,0.380802089,4.20359,0.38526,204.9824,0,0.628196686,7,37.15735675,-63.93335787,-6.024,1,204.982,0.38526,86.435,3,2008
The Jam,The Modern World,british pop,5130,0.547746275,0.55439,0.17774,150.59546,0.316,0.778142723,1,51.31476,-0.56623,-8.812,1,147.435,0.17774,159.849,4,1977
Murskahumppa,Lihava enkeli,suomi rock,5131,0.26803784,0.35224,0.35224,163.47383,0,0.435889847,9,37.15735675,-63.93335787,-8.997,1,159.295,0.131,136.579,4,0
Leon Russell,Roller Derby,blues-rock,5132,0.443708895,0.81448,0.3077,145.55383,0.235,0.634226963,10,34.60515,-98.38983,-12.824,0,136.998,0.05744,120.427,4,0
Ill Nino,Nothing's Clear (Album Version),alternative metal,5133,0.583147022,1.4745,0.36857,202.13506,0,0.80955221,5,40.14323,-74.72671,-3.778,1,191.959,0.0914,109.441,4,0
Jimmy Wayne,Are You Ever Gonna Love Me?,country,5134,0.499018398,0.97469,0.12228,232.64608,0.258,0.707925027,7,37.15735675,-63.93335787,-6.349,0,213.821,0.12228,142.409,4,0
Ann Lee,So deep,europop,5135,0.345734866,1.00036,1.00036,380.08118,0,0.531829216,7,37.15735675,-63.93335787,-7.804,1,363.532,1.00036,131.999,4,2000
Burt Bacharach,Love Theme (The Falling In Love),brill building pop,5136,0.47079025,1.62153,0.74307,98.32444,0.177,0.606769573,3,37.15735675,-63.93335787,-17.806,1,89.072,0.27706,66.882,4,0
Willie Clayton,Walk Away From Love,chicago soul,5137,0.374557927,0.51723,0.51723,260.51873,0.189,0.467054185,10,33.45081,-90.645,-10.646,1,250.729,0.09249,105.863,4,0
The Impressions,I Found You,chicago soul,5138,0.410247408,0.6763,0.20866,207.35955,3.477,0.633220624,1,37.15735675,-63.93335787,-16.489,1,198.565,0.20866,121.896,4,1963
Tanto Metro & Devonte,Strange Things,dancehall,5139,0.336726841,0.57122,0.57122,158.1971,0.108,0.611788254,7,37.15735675,-63.93335787,-6.712,1,158.197,0.13964,104.465,4,2004
Dave Hollister,Calm Da Seas,motown,5140,0.459660463,0.30571,0.30571,258.16771,0,0.612543004,11,37.15735675,-63.93335787,-5.193,1,249.406,0.30571,117.936,4,2008
Casa Bulga,Afraid Of Change (Tribal Vocal Mix),tribal house,5141,0,0,0,401.24036,0.322,0.200729608,10,37.15735675,-63.93335787,-7.327,0,398.803,0,0,3,2003
Nestor Torres,Ran Kan Kan,latin jazz,5142,0.353156298,2.32412,0.80855,191.63383,0.661,0.485921286,7,25.72898,-80.23742,-5.648,1,186.41,0.65684,78.843,7,0
Debbie Davies,Grow Up_ Grow Old,blues-rock,5143,0.343133497,0.64281,0.64281,283.79383,0,0.528835698,0,34.05349,-118.24532,-7.961,1,260.725,0.64281,107.183,1,0
Naseebo Lal,Dholna Dholna,italian disco,5144,0,1.36611,0.56797,376.16281,0.462,0.363475535,7,37.15735675,-63.93335787,-12.746,1,367.961,0.56797,151.983,4,0
Bob Marley & The Wailers,Rainbow Country (Red Gold And Green Version),reggae,5145,0.570106512,0.69354,0.27155,258.29832,0,0.778835827,8,37.15735675,-63.93335787,-5.308,0,250.491,0.27155,152.99,4,2001
